,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
1658,2019-1508228,2019-09-25,1,Vente,2450000.0,19.0,,RUE ST GUILLAUME,8631,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AE0029,,,47,83.6,,,,,,,,,1,2.0,Appartement,70.0,3.0,,,,,,2.329147,48.854574
1659,2019-1508229,2019-10-03,1,Vente,4000.0,22.0,,RUE DUVIVIER,3065,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BY0065,,,25,,,,,,,,,,1,2.0,Appartement,28.0,2.0,,,,,,2.306978,48.856491
1660,2019-1508230,2019-09-26,1,Vente,331000.0,35.0,,RUE DE LA CLEF,2094,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AL0080,,,3,26.82,,,,,,,,,1,2.0,Appartement,25.0,2.0,,,,,,2.352567,48.842112
1661,2019-1508236,2019-09-25,1,Vente,319100.0,8.0,,RUE DOMAT,2886,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BQ0120,,,4,22.76,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.34723,48.850872
1662,2019-1508238,2019-09-26,1,Vente,782000.0,19.0,,QUAI SAINT MICHEL,8710,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BP0010,,,102,44.39,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.34531,48.853239
1663,2019-1508247,2019-09-30,1,Vente,920000.0,12.0,,RUE PRINCESSE,7837,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AH0063,,,63,58.03,,,,,,,,,1,2.0,Appartement,70.0,3.0,,,,,,2.334301,48.852154
1664,2019-1508260,2019-09-24,1,Vente,211000.0,22.0,,BD DE L HOPITAL,4649,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AQ0060,,,56,24.03,,,,,,,,,1,2.0,Appartement,34.0,1.0,,,,,,2.362449,48.841631
1665,2019-1508264,2019-10-10,1,Vente,710000.0,6.0,,RUE DU GAL CAMOU,4022,75007.0,75107,Paris 7e Arrondissement,75,,,75107000CI0045,,,87,44.01,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.299537,48.859083
1666,2019-1508265,2019-10-14,1,Vente,220370.0,17.0,,RUE CLAUDE BERNARD,2069,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AW0048,,,17,16.45,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.34876,48.839005
1667,2019-1508269,2019-10-08,1,Vente,2000.0,18.0,,RUE DES BERNARDINS,0896,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AB0094,,,39,,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.350595,48.850399
1668,2019-1508275,2019-09-30,1,Vente,250000.0,1.0,,RUE NICOLAS HOUEL,6761,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AQ0062,,,14,21.07,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.362675,48.841878
1669,2019-1508276,2019-10-01,1,Vente,1500000.0,11.0,,RUE DE L ECHAUDE,3080,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BK0036,,,6,47.86,,,,,,,,,1,2.0,Appartement,50.0,2.0,,,,,,2.336494,48.854397
1670,2019-1508278,2019-10-08,1,Vente,320000.0,22.0,,RUE DE VERNEUIL,9691,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AC0024,,,7,21.88,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.330855,48.85771
1671,2019-1508281,2019-10-04,1,Vente,570000.0,7.0,,RUE GOZLIN,4255,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BJ0058,,,52,41.81,,,,,,,,,1,2.0,Appartement,145.0,5.0,,,,,,2.333552,48.853265
1672,2019-1508282,2019-09-17,1,Vente,1178800.0,22.0,,AV RAPP,8041,75007.0,75107,Paris 7e Arrondissement,75,,,75107000CI0044,,,210,70.3,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,2.300156,48.859242
1673,2019-1508284,2019-10-08,1,Vente,5712500.0,8.0,,RUE GARANCIERE,3946,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AI0014,,,5,14.4,,,,,,,,,1,2.0,Appartement,236.0,9.0,,,,,,2.335554,48.850118
1674,2019-1508286,2019-10-04,1,Vente,310000.0,32.0,,RUE DE LA PARCHEMINERIE,7059,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BP0102,,,7,21.76,,,,,,,,,1,2.0,Appartement,26.0,1.0,,,,,,2.344314,48.851939
1675,2019-1508288,2019-10-02,1,Vente,420000.0,13.0,,RUE DE LILLE,5686,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AC0026,,,35,31.46,,,,,,,,,1,2.0,Appartement,32.0,1.0,,,,,,2.331094,48.857859
1676,2019-1508293,2019-10-10,1,Vente,2633000.0,3.0,,RUE ROYER COLLARD,8421,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BH0058,,,28,127.01,,,,,,,,,1,2.0,Appartement,24.0,1.0,,,,,,2.342362,48.845538
1677,2019-1508294,2019-10-03,1,Vente,1122000.0,80.0,,RUE BONAPARTE,1087,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AI0076,,,48,77.8,,,,,,,,,1,2.0,Appartement,73.0,5.0,,,,,,2.332271,48.850037
1678,2019-1508295,2019-10-01,1,Vente,506000.0,12.0,,RUE SEGUIER,8907,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AE0026,,,9,31.74,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.341802,48.854094
1679,2019-1508296,2019-09-30,1,Vente,4320.0,3.0,,RUE DE ST SIMON,8762,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AM0036,,,84,,,,,,,,,,1,2.0,Appartement,83.0,3.0,,,,,,2.324519,48.85641
1680,2019-1508297,2019-10-11,1,Vente,435677.0,83.0,,RUE DU BAC,0620,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AL0120,,,1115,,,,,,,,,,1,2.0,Appartement,26.0,1.0,,,,,,2.324757,48.854357
1681,2019-1508299,2019-09-20,1,Vente,760000.0,18.0,,RUE DE MONTTESSUY,6535,75007.0,75107,Paris 7e Arrondissement,75,,,75107000CI0013,,,22,53.48,,,,,,,,,1,2.0,Appartement,52.0,3.0,,,,,,2.298737,48.859667
1682,2019-1508310,2019-09-27,1,Vente,1100000.0,27.0,,AV DE LA BOURDONNAIS,5202,75007.0,75107,Paris 7e Arrondissement,75,,,75107000CI0053,,,6,77.04,,,,,,,,,1,2.0,Appartement,80.0,3.0,,,,,,2.298396,48.859135
1683,2019-1508311,2019-09-27,1,Vente,345000.0,5.0,,RUE DES CANETTES,1486,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AH0045,,,110,27.03,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.333866,48.852497
1684,2019-1508312,2019-09-27,1,Vente,278800.0,4.0,,RUE DU FER A MOULIN,3573,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AT0030,,,45,16.44,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.355906,48.839686
1685,2019-1508330,2019-10-17,1,Vente,596000.0,10.0,,RUE GUISARDE,4400,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AH0059,,,6,46.33,,,,,,,,,1,2.0,Appartement,44.0,3.0,,,,,,2.334288,48.851966
1686,2019-1508332,2019-10-03,1,Vente,580000.0,26.0,,RUE BERTHOLLET,0916,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AW0008,,,11,,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.345282,48.838586
1687,2019-1508335,2019-09-25,1,Vente,646000.0,2.0,,RUE DE NESLE,6716,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AC0096,,,29,44.34,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.339485,48.855185
1688,2019-1508337,2019-10-17,1,Vente,355000.0,29.0,A,RUE BUFFON,1371,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AQ0008,,,53,,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.360951,48.841791
1689,2019-1508339,2019-10-02,1,Vente,787500.0,16.0,,RUE DES FOSSES ST BERNARD,3747,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AD0028,,,37,60.06,,,,,,,,,1,2.0,Appartement,60.0,2.0,,,,,,2.354753,48.848666
1690,2019-1508343,2019-09-25,1,Vente,200000.0,4.0,,RUE DE BOURBON LE CHATEAU,1184,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BK0045,,,136,12.61,,,,,,,,,1,2.0,Appartement,20.0,2.0,,,,,,2.33639,48.853931
1691,2019-1508344,2019-10-01,1,Vente,1190000.0,42.0,,RUE SAINT PLACIDE,8735,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BF0026,,,7,84.31,,,,,,,,,1,2.0,Appartement,83.0,4.0,,,,,,2.325686,48.848156
1692,2019-1508349,2019-09-25,1,Vente,1115000.0,29.0,,RUE DE VERNEUIL,9691,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AC0075,,,8,51.54,,,,,,,,,1,2.0,Appartement,66.0,2.0,,,,,,2.329402,48.857835
1693,2019-1508353,2019-10-14,1,Vente,1950000.0,6.0,,RUE DE LUYNES,5858,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AD0006,,,3,143.57,,,,,,,,,1,2.0,Appartement,166.0,6.0,,,,,,2.326218,48.855217
1694,2019-1508359,2019-10-21,1,Vente,2469140.0,16.0,,RUE DE L ODEON,6873,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AG0103,,,41,,,,,,,,,,1,2.0,Appartement,106.0,5.0,,,,,,2.338428,48.850666
1695,2019-1508362,2019-10-16,1,Vente,300000.0,7.0,,RUE LHOMOND,5648,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AZ0004,,,50,24.75,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.345735,48.844427
1696,2019-1508366,2019-10-11,1,Vente,355000.0,19.0,,RUE DES SAINTS PERES,8767,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BM0087,,,19,28.56,,,,,,,,,1,2.0,Appartement,29.0,2.0,,,,,,2.332285,48.856766
1697,2019-1508369,2019-10-14,1,Vente,850000.0,70.0,,RUE DE BABYLONE,0618,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BE0008,,,5,,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.316444,48.851958
1698,2019-1508374,2019-09-26,1,Vente,4000.0,12.0,,RUE MONGE,6432,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AC0090,,,156,,,,,,,,,,1,2.0,Appartement,36.0,1.0,,,,,,2.349227,48.84893
1699,2019-1508375,2019-10-16,1,Vente,383250.0,5.0,,RUE DAUBENTON,2580,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AT0024,,,16,30.14,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.355359,48.841338
1700,2019-1508379,2019-10-21,1,Vente,940000.0,326.0,,RUE SAINT JACQUES,8648,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BF0072,,,9,72.77,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.34003,48.84024
1701,2019-1508380,2019-10-07,1,Vente,440000.0,101.0,B,RUE MOUFFETARD,6581,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AL0048,,,11,34.03,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.349864,48.841047
1702,2019-1508381,2019-10-14,1,Vente,1.0,54.0,,RUE DE VERNEUIL,9691,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AO0016,,,150,,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.327414,48.858766
1703,2019-1508383,2019-10-04,1,Vente,850000.0,54.0,,RUE DE SEINE,8913,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BK0039,,,132,61.65,,,,,,,,,1,2.0,Appartement,55.0,2.0,,,,,,2.336603,48.854112
1704,2019-1508388,2019-10-04,1,Vente,1780000.0,98.0,B,RUE DU CHERCHE MIDI,1978,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BD0023,,,9,107.92,,,,,,,,,1,2.0,Appartement,105.0,4.0,,,,,,2.321665,48.847514
1705,2019-1508390,2019-10-21,1,Vente,2257692.0,143.0,,AV DE SUFFREN,9114,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BO0030,,,5,200.45,,,,,,,,,1,2.0,Appartement,170.0,5.0,,,,,,2.307577,48.847441
1706,2019-1508395,2019-10-16,1,Vente,590000.0,11.0,,RUE DES CANETTES,1486,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AH0050,,,26,48.03,,,,,,,,,1,2.0,Appartement,48.0,2.0,,,,,,2.333996,48.852163
1707,2019-1508400,2019-10-18,1,Vente,230000.0,16.0,,RUE BARBET DE JOUY,0664,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BD0006,,,50,19.52,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.317386,48.854016
1708,2019-1508404,2019-10-02,1,Vente,780000.0,7.0,,RUE DE LANNEAU,5325,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BM0013,,,4,76.68,,,,,,,,,1,2.0,Appartement,88.0,3.0,,,,,,2.346382,48.848298
1709,2019-1508405,2019-10-18,1,Vente,1300000.0,110.0,,RUE DE RENNES,8151,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BG0019,,,48,,,,,,,,,,1,2.0,Appartement,65.0,2.0,,,,,,2.327973,48.848536
1710,2019-1508407,2019-10-16,1,Vente,1000.0,52.0,A,RUE MOUFFETARD,6581,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AZ0089,,,116,,,,,,,,,,1,2.0,Appartement,207.0,7.0,,,,,,2.348875,48.84328
1711,2019-1508411,2019-10-17,1,Vente,53000.0,6.0,,RUE GEOFFROY ST HILAIRE,4108,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AR0069,,,83,,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.35709,48.839124
1712,2019-1508414,2019-10-23,1,Vente,200000.0,40.0,,RUE LACEPEDE,5220,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AJ0138,,,104,12.99,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.350514,48.844496
1713,2019-1508415,2019-10-08,1,Vente,375000.0,125.0,,RUE DE L UNIVERSITE,9527,75007.0,75107,Paris 7e Arrondissement,75,,,75107000CL0046,,,45,24.3,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.308796,48.860891
1714,2019-1508416,2019-10-17,1,Vente,435000.0,26.0,,RUE BERTHOLLET,0916,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AW0008,,,16,33.1,,,,,,,,,1,2.0,Appartement,35.0,3.0,,,,,,2.345282,48.838586
1715,2019-1508431,2019-10-02,1,Vente,500000.0,5.0,,RUE JEAN DE BEAUVAIS,4877,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BO0025,,,97,37.89,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.347493,48.849899
1716,2019-1508433,2019-09-30,1,Vente,390000.0,24.0,,RUE DES BOULANGERS,1156,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AH0028,,,9,36.27,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.353162,48.846033
1717,2019-1508435,2019-10-09,1,Vente,730000.0,24.0,,RUE PIERRE LEROUX,7451,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BG0029,,,13,,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.319115,48.848759
1718,2019-1508446,2019-10-09,1,Vente,5225000.0,48.0,,RUE DE VAUGIRARD,9624,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AI0029,,,5,222.16,,,,,,,,,1,2.0,Appartement,220.0,7.0,,,,,,2.334256,48.849377
1719,2019-1508449,2019-10-10,1,Vente,2275000.0,8.0,,RUE DE VILLERSEXEL,9836,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AN0006,,,2,176.44,,,,,,,,,1,2.0,Appartement,178.0,7.0,,,,,,2.323844,48.858546
1720,2019-1508452,2019-10-11,1,Vente,699000.0,10.0,,RUE BROCA,1313,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AW0049,,,7,52.19,,,,,,,,,1,2.0,Appartement,50.0,2.0,,,,,,2.348708,48.838938
1721,2019-1508454,2019-10-11,1,Vente,266258.0,21.0,,RUE DU CARDINAL LEMOINE,1545,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AD0038,,,52,12.02,,,,,,,,,1,2.0,Appartement,10.0,1.0,,,,,,2.353844,48.848285
1722,2019-1508458,2019-10-11,1,Vente,650000.0,13.0,,RUE MALEBRANCHE,5949,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BI0033,,,56,48.81,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.342143,48.846304
1723,2019-1508460,2019-10-17,1,Vente,149050.0,10.0,,RUE AMELIE,0268,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BZ0022,,,45,,,,,,,,,,1,2.0,Appartement,13.0,1.0,,,,,,2.307208,48.858964
1724,2019-1508462,2019-10-16,1,Vente,340000.0,212.0,,RUE SAINT JACQUES,8648,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BH0055,,,29,,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.342187,48.845483
1725,2019-1508464,2019-10-18,1,Vente,879000.0,1.0,,RUE DUPUYTREN,3021,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AG0056,,,25,,,,,,,,,,1,2.0,Appartement,46.0,3.0,,,,,,2.339711,48.8516
1726,2019-1508470,2019-10-25,1,Vente,975000.0,44.0,,RUE DE VERNEUIL,9691,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AO0008,,,11,46.98,,,,,,,,,1,2.0,Appartement,46.0,3.0,,,,,,2.32819,48.858366
1727,2019-1508471,2019-09-11,1,Vente,420000.0,1.0,B,RUE DE NAVARRE,6702,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AJ0104,,,7,,,,,,,,,,1,2.0,Appartement,37.0,1.0,,,,,,2.353445,48.843843
1728,2019-1508474,2019-10-15,1,Vente,300000.0,8.0,,RUE DES FOSSES ST JACQUES,3749,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BI0048,,,14,,,,,,,,,,1,2.0,Appartement,21.0,1.0,,,,,,2.343819,48.845741
1729,2019-1508479,2019-10-15,1,Vente,614000.0,65.0,,AV BOSQUET,1119,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BW0016,,,13,,,,,,,,,,1,2.0,Appartement,48.0,2.0,,,,,,2.305213,48.85603
1730,2019-1508482,2019-10-16,1,Vente,140000.0,24.0,,RUE TOURNEFORT,9376,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AY0030,,,98,14.19,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.347855,48.842494
1731,2019-1508484,2019-10-31,1,Vente,220000.0,37.0,,RUE MONGE,6432,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AJ0067,,,18,,,,,,,,,,1,2.0,Appartement,26.0,3.0,,,,,,2.352238,48.845845
1732,2019-1508486,2019-10-28,1,Vente,350020.0,15.0,,RUE DE L ECOLE POLYTECHNIQUE,3095,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BL0042,,,21,,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.347365,48.847787
1733,2019-1508488,2019-10-08,1,Vente,741720.0,33.0,,RUE VAVIN,9634,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AT0024,,,5,51.87,,,,,,,,,1,2.0,Appartement,60.0,2.0,,,,,,2.32962,48.843076
1734,2019-1508489,2019-10-15,1,Vente,67500.0,34.0,,RUE MONSIEUR LE PRINCE,6444,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AK0018,,,10,,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.340111,48.849192
1735,2019-1508491,2019-10-21,1,Vente,220000.0,8.0,,RUE ST J BAPTISTE DE LA SALLE,8653,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BC0052,,,8,18.95,,,,,,,,,1,2.0,Appartement,17.0,1.0,,,,,,2.319447,48.847163
1736,2019-1508492,2019-10-04,1,Vente,454920.84,20.0,,RUE HENRI BARBUSSE,4535,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BG0016,,,11,33.1,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.338963,48.842257
1737,2019-1508501,2019-10-28,1,Vente,950000.0,46.0,,RUE DE VERNEUIL,9691,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AO0009,,,86,,,,,,,,,,1,2.0,Appartement,107.0,5.0,,,,,,2.327984,48.85857
1738,2019-1508503,2019-10-16,1,Vente,400000.0,38.0,,RUE CLER,2106,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BY0031,,,6,12.25,,,,,,,,,1,2.0,Appartement,11.0,1.0,,,,,,2.306242,48.856692
1739,2019-1508504,2019-10-15,1,Vente,220000.0,30.0,,RUE GREGOIRE DE TOURS,4306,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AG0004,,,52,,,,,,,,,,1,2.0,Appartement,17.0,1.0,,,,,,2.337447,48.852448
1740,2019-1508510,2019-10-18,1,Vente,4440.0,3.0,,RUE DE ST SIMON,8762,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AM0036,,,86,,,,,,,,,,1,2.0,Appartement,81.0,3.0,,,,,,2.324519,48.85641
1741,2019-1508516,2019-10-31,1,Vente,113500.0,2.0,,RUE DE MIRBEL,6383,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AT0010,,,47,14.19,,,,,,,,,1,2.0,Appartement,53.0,2.0,,,,,,2.353193,48.840712
1742,2019-1508518,2019-10-29,1,Vente,3625.0,128.0,,RUE DE VAUGIRARD,9624,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AZ0039,,,68,,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.320598,48.845455
1743,2019-1508519,2019-10-21,1,Vente,93000.0,6.0,,RUE DE QUATREFAGES,7911,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AK0110,,,31,,,,,,,,,,1,2.0,Appartement,97.0,5.0,,,,,,2.354705,48.842762
1744,2019-1508524,2019-10-18,1,Vente,930000.0,9.0,,RUE JOSE MARIA DE HEREDIA,5002,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BO0034,,,20,70.21,,,,,,,,,1,2.0,Appartement,72.0,3.0,,,,,,2.308037,48.847888
1745,2019-1508530,2019-10-14,1,Vente,564080.0,13.0,,RUE THOUIN,9302,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BK0012,,,23,95.0,,,,,,,,,1,2.0,Appartement,92.0,5.0,,,,,,2.348489,48.844692
1746,2019-1508531,2019-10-30,1,Vente,1410000.0,284.0,,RUE SAINT JACQUES,8648,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BG0071,,,23,,,,,,,,,,1,2.0,Appartement,112.0,4.0,,,,,,2.340867,48.841429
1747,2019-1508532,2019-10-17,1,Vente,1655000.0,39.0,,RUE BUFFON,1371,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AQ0002,,,182,111.8,,,,,,,,,1,2.0,Appartement,112.0,5.0,,,,,,2.359835,48.841775
1748,2019-1508533,2019-10-23,1,Vente,740000.0,3.0,,RUE JACOB,4771,75006.0,75106,Paris 6e Arrondissement,75,,,75106000BK0050,,,17,45.73,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,2.336219,48.85456
1749,2019-1508537,2019-10-24,1,Vente,469680.0,68.0,,RUE DU BAC,0620,75007.0,75107,Paris 7e Arrondissement,75,,,75107000AL0063,,,14,33.21,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.324945,48.855748
1750,2019-1508542,2019-11-05,1,Vente,705000.0,15.0,,RUE MONGE,6432,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AC0070,,,29,,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.350664,48.848235
1751,2019-1508545,2019-10-21,1,Vente,1300000.0,36.0,,RUE DU MONTPARNASSE,6523,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AW0074,,,13,62.7,,,,,,,,,1,2.0,Appartement,62.0,2.0,,,,,,2.326419,48.843639
1752,2019-1508548,2019-10-18,1,Vente,214403.0,20.0,,RUE HENRI BARBUSSE,4535,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BG0016,,,8,29.0,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.338963,48.842257
1753,2019-1508549,2019-10-17,1,Vente,515000.0,7.0,,RUE GUENEGAUD,4367,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AC0083,,,51,,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.33969,48.856105
1754,2019-1508552,2019-10-21,1,Vente,823600.0,64.0,,RUE MOUFFETARD,6581,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AY0041,,,14,,,,,,,,,,1,2.0,Appartement,72.0,3.0,,,,,,2.349442,48.842917
1755,2019-1508553,2019-10-21,1,Vente,380000.0,9.0,,RUE JOSE MARIA DE HEREDIA,5002,75007.0,75107,Paris 7e Arrondissement,75,,,75107000BO0034,,,47,,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.308037,48.847888
1756,2019-1508563,2019-10-16,1,Vente,2500.0,179.0,,RUE SAINT JACQUES,8648,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BI0089,,,49,,,,,,,,,,1,2.0,Appartement,79.0,3.0,,,,,,2.342915,48.845368
1757,2019-1508575,2019-10-16,1,Vente,360000.0,27.0,,RUE BROCA,1313,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AW0068,,,315,29.07,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.348309,48.837769
1758,2019-1508576,2019-10-14,1,Vente,320000.0,17.0,,RUE LE VERRIER,5636,75006.0,75106,Paris 6e Arrondissement,75,,,75106000AR0030,,,20,,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.333821,48.8416
1759,2019-1508577,2019-10-11,1,Vente,338180.0,27.0,,RUE BROCA,1313,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AW0068,,,303,28.25,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.348309,48.837769
1760,2019-1508578,2019-10-28,1,Vente,217000.0,48.0,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005.0,75105,Paris 5e Arrondissement,75,,,75105000BL0026,,,13,18.7,,,,,,,,,1,2.0,Appartement,24.0,1.0,,,,,,2.348322,48.847576
1761,2019-1508579,2019-10-14,1,Vente,160000.0,38.0,,RUE DES BOULANGERS,1156,75005.0,75105,Paris 5e Arrondissement,75,,,75105000AH0033,,,70,12.26,,,,,,,,,1,2.0,Appartement,14.0,1.0,,,,,,2.352361,48.846413
