,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
0,2023-543617,2023-01-05,1,Vente,400000.0,12.0,,RUE TURGOT,9508,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BD0036,,,831,43.8,,,,,,,,,1,2.0,Appartement,43.0,1.0,,,,,,2.345859,48.880564
1,2023-543625,2023-01-06,1,Vente,360000.0,128.0,,RUE LEGENDRE,5473,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DK0100,,,70,35.02,,,,,,,,,1,2.0,Appartement,36.0,1.0,,,,,,2.322435,48.888709
2,2023-543633,2023-01-04,1,Vente,260000.0,11.0,,RUE DE LA CR DES NOUES,2391,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CI0056,,,176,28.35,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.402664,48.863589
3,2023-543636,2023-01-05,1,Vente,600000.0,332.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AK0011,,,14,54.07,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.390441,48.87336
4,2023-543638,2023-01-09,1,Vente,285000.0,75.0,,BD MALESHERBES,5951,75008.0,75108,Paris 8e Arrondissement,75,,,75108000CI0040,,,104,24.92,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.316495,48.876937
5,2023-543639,2023-01-06,1,Vente,916000.0,40.0,T,QUAI DE JEMMAPES,4964,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BI0034,,,367,71.21,,,,,,,,,1,2.0,Appartement,77.0,3.0,,,,,,2.367918,48.869554
6,2023-543640,2023-01-09,1,Vente,240000.0,11.0,,RUE ORFILA,6924,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CC0078,,,22,13.57,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.395193,48.865921
7,2023-543643,2023-01-04,1,Vente,378000.0,11.0,,RUE POUCHET,7766,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DG0107,,,9,33.79,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.318768,48.892352
8,2023-543646,2023-01-04,1,Vente,175000.0,118.0,,RUE DES MOINES,6401,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DM0053,,,22,,,,,,,,,,1,2.0,Appartement,21.0,1.0,,,,,,2.323507,48.893177
9,2023-543649,2023-01-06,1,Vente,1163879.0,80.0,,RUE DES MARTYRS,6147,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BQ0092,,,11,,,,,,,,,,1,2.0,Appartement,81.0,4.0,,,,,,2.340104,48.883046
10,2023-543651,2023-01-06,1,Vente,571000.0,262.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000BV0113,,,12,,,,,,,,,,1,2.0,Appartement,54.0,2.0,,,,,,2.395486,48.869483
11,2023-543652,2023-01-04,1,Vente,472350.0,25.0,,RUE DES ORMEAUX,6942,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DT0009,,,6,,,,,,,,,,1,2.0,Appartement,52.0,3.0,,,,,,2.400478,48.851529
12,2023-543659,2023-01-06,1,Vente,374150.0,43.0,,RUE DE LA REUNION,8180,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DR0073,,,14,38.67,,,,,,,,,1,2.0,Appartement,34.0,3.0,,,,,,2.401679,48.854807
13,2023-543665,2023-01-11,1,Vente,94000.0,2.0,,RUE DE LAGHOUAT,5261,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CF0100,,,2,14.37,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.355989,48.888112
14,2023-543666,2023-01-05,1,Vente,199000.0,14.0,,RUE DENOYEZ,2696,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AA0028,,,70,20.01,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.378925,48.871766
15,2023-543669,2023-01-10,1,Vente,260000.0,15.0,,QUAI DE L OISE,6879,75019.0,75119,Paris 19e Arrondissement,75,,,75119000BH0045,,,381,,,,,,,,,,1,2.0,Appartement,31.0,1.0,,,,,,2.38301,48.890943
16,2023-543671,2023-01-11,1,Vente,272000.0,39.0,,RUE PETIT,7314,75019.0,75119,Paris 19e Arrondissement,75,,,75119000CT0005,,,6,35.05,,,,,,,,,1,2.0,Appartement,24.0,3.0,,,,,,2.38355,48.885134
17,2023-543674,2023-01-05,1,Vente,877400.0,50.0,,RUE DE CLICHY,2116,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AB0082,,,16,68.74,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.329696,48.880336
18,2023-543676,2023-01-10,1,Vente,469000.0,12.0,,RUE DE MARSEILLE,6122,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BE0026,,,12,49.08,,,,,,,,,1,2.0,Appartement,48.0,3.0,,,,,,2.363876,48.871505
19,2023-543687,2023-01-04,1,Vente,191250.0,5.0,,RUE DE L ALSACE LORRAINE,253,75019.0,75119,Paris 19e Arrondissement,75,,,75119000DE0030,,,24,20.3,,,,,,,,,1,2.0,Appartement,21.0,1.0,,,,,,2.39278,48.882581
20,2023-543690,2023-01-06,1,Vente,324000.0,110.0,,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AY0070,,,110,35.39,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.339901,48.895927
21,2023-543694,2023-01-05,1,Vente,3000.0,54.0,B,RUE ORDENER,6918,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BG0029,,,19,,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.348054,48.892065
22,2023-543696,2023-01-03,1,Vente,112000.0,109.0,,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AX0137,,,2,18.03,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.340249,48.895608
23,2023-543698,2023-01-06,1,Vente,170000.0,12.0,,RUE PRADIER,7779,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EC0121,,,10,19.06,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.381849,48.875256
24,2023-543702,2023-01-12,1,Vente,118000.0,144.0,,RUE D AVRON,610,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DY0051,,,60,,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.40988,48.853129
25,2023-543704,2023-01-11,1,Vente,320000.0,17.0,B,AV JEAN JAURES,4903,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AR0027,,,12,,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.372571,48.883749
26,2023-543706,2023-01-06,1,Vente,50000.0,49.0,B,RUE CUSTINE,2496,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BK0144,,,25,5.1,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.343788,48.889295
27,2023-543708,2023-01-03,1,Vente,290000.0,43.0,,CRS DE VINCENNES,9850,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DV0018,,,21,31.98,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.403598,48.848359
28,2023-543709,2023-01-10,1,Vente,402500.0,52.0,,RUE DES POISSONNIERS,7564,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CF0196,,,5,45.5,,,,,,,,,1,2.0,Appartement,46.0,2.0,,,,,,2.35218,48.889357
29,2023-543710,2023-01-11,1,Vente,665000.0,22.0,,RUE LEPIC,5595,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AR0151,,,23,64.95,,,,,,,,,1,2.0,Appartement,57.0,3.0,,,,,,2.334212,48.884906
30,2023-543713,2023-01-06,1,Vente,572634.5,74.0,,RUE DES VIGNOLES,9802,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DO0161,,,114,,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.402427,48.855363
31,2023-543716,2023-01-13,1,Vente,579900.0,11.0,,BD DAVOUT,2608,75020.0,75120,Paris 20e Arrondissement,75,,,75120000EC0022,,,64,61.51,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.410449,48.848253
32,2023-543721,2023-01-10,1,Vente,1180000.0,52.0,,RUE RENE BOULANGER,8143,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BG0015,,,49,,,,,,,,,,1,2.0,Appartement,118.0,4.0,,,,,,2.35977,48.868921
33,2023-543722,2023-01-04,1,Vente,168000.0,27.0,,RUE SAINTE APOLLINE,8538,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AP0040,,,312,,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.352813,48.869007
34,2023-543723,2023-01-12,1,Vente,85000.0,22.0,,RUE DAVY,2610,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DM0158,,,5,,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.324773,48.891319
35,2023-543726,2023-01-11,1,Vente,91080.0,8.0,,RUE HIPPOLYTE LEBAS,4632,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AZ0024,,,123,9.13,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.340839,48.877167
36,2023-543727,2023-01-12,1,Vente,180000.0,22.0,,AV DE SAINT OUEN,8718,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AM0019,,,287,,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.326738,48.888353
37,2023-543734,2023-01-06,1,Vente,516100.0,1.0,,VLA ALBERT ROBIDA,127,75019.0,75119,Paris 19e Arrondissement,75,,,75119000DZ0114,,,16,,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.390756,48.878909
38,2023-543735,2023-01-04,1,Vente,568600.0,17.0,,RUE LA GRANGE AUX BELLES,4293,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BP0025,,,178,,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,2.365484,48.8744
39,2023-543746,2023-01-10,1,Vente,160000.0,14.0,,RUE GUSTAVE CHARPENTIER,4403,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AB0003,,,520,30.13,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.280998,48.881305
40,2023-543748,2023-01-16,1,Vente,287600.0,71.0,,RUE DE DUNKERQUE,2990,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BD0057,,,91,24.06,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.347274,48.881589
41,2023-543749,2023-01-11,1,Vente,853660.0,7.0,,RUE DE VEZELAY,9723,75008.0,75108,Paris 8e Arrondissement,75,,,75108000CH0016,,,1,,,,,,,,,,1,2.0,Appartement,82.0,3.0,,,,,,2.313994,48.87809
42,2023-543753,2023-01-04,1,Vente,815000.0,19.0,,AV HOCHE,4645,75008.0,75108,Paris 8e Arrondissement,75,,,75108000BC0004,,,28,,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.302924,48.876617
43,2023-543756,2023-01-06,1,Vente,1045000.0,4.0,,SQ PETRELLE,7360,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BD0085,,,9,91.03,,,,,,,,,1,2.0,Appartement,95.0,4.0,,,,,,2.34924,48.880788
44,2023-543762,2023-01-12,1,Vente,334000.0,115.0,,RUE DU MONT CENIS,6467,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BE0101,,,9,,,,,,,,,,1,2.0,Appartement,29.0,2.0,,,,,,2.345652,48.895217
45,2023-543770,2023-01-09,1,Vente,947400.0,65.0,,RUE CONDORCET,2268,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BA0009,,,8,74.82,,,,,,,,,1,2.0,Appartement,84.0,4.0,,,,,,2.341337,48.880172
46,2023-543771,2023-01-13,1,Vente,750000.0,5.0,,RUE PAUL ESCUDIER,7155,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AC0155,,,104,,,,,,,,,,1,2.0,Appartement,58.0,3.0,,,,,,2.332397,48.880647
47,2023-543775,2023-01-10,1,Vente,529000.0,10.0,,RUE GANNERON,3944,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AO0051,,,122,46.31,,,,,,,,,1,2.0,Appartement,52.0,2.0,,,,,,2.327397,48.88616
48,2023-543778,2023-01-12,1,Vente,1130435.0,73.0,,RUE LA FAYETTE,5240,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AX0010,,,48,87.4,,,,,,,,,1,2.0,Appartement,80.0,4.0,,,,,,2.345263,48.876421
49,2023-543781,2023-01-13,1,Vente,495000.0,43.0,,RUE DU CAIRE,1432,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AN0110,,,36,40.3,,,,,,,,,1,2.0,Appartement,45.0,3.0,,,,,,2.349279,48.867684
50,2023-543785,2023-01-05,1,Vente,557000.0,3.0,,RUE DE WASHINGTON,9942,75008.0,75108,Paris 8e Arrondissement,75,,,75108000AU0010,,,13,41.25,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,2.301563,48.87245
51,2023-543786,2023-01-11,1,Vente,273459.0,23.0,,AV CORENTIN CARIOU,2334,75019.0,75119,Paris 19e Arrondissement,75,,,75119000BY0034,,,6,37.53,,,,,,,,,1,2.0,Appartement,37.0,3.0,,,,,,2.384036,48.897228
52,2023-543790,2023-01-04,1,Vente,79750.0,110.0,,BD DE LA CHAPELLE,1765,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CH0155,,,52,60.0,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.351059,48.88422
53,2023-543791,2023-01-12,1,Vente,3500.0,210.0,B,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AD0020,,,55,,,,,,,,,,1,2.0,Appartement,164.0,6.0,,,,,,2.287458,48.879994
54,2023-543792,2023-01-11,1,Vente,390700.0,12.0,,RUE CADET,1407,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AX0172,,,5,38.51,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.343411,48.87447
55,2023-543794,2023-01-12,1,Vente,6125.0,210.0,B,BD PEREIRE,7258,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AD0020,,,56,,,,,,,,,,1,2.0,Appartement,160.0,5.0,,,,,,2.287458,48.879994
56,2023-543796,2023-01-10,1,Vente,284000.0,49.0,,AV JEAN JAURES,4903,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AW0006,,,25,,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.375464,48.884405
57,2023-543797,2023-01-03,1,Vente,362900.0,12.0,,RUE DU TEMPLE,9191,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AF0061,,,22,22.98,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.353312,48.85804
58,2023-543799,2023-01-10,1,Vente,714500.0,6.0,,RUE QUENTIN BAUCHART,7954,75008.0,75108,Paris 8e Arrondissement,75,,,75108000AP0077,,,22,49.01,,,,,,,,,1,2.0,Appartement,49.0,1.0,,,,,,2.299805,48.868858
59,2023-543809,2023-01-06,1,Vente,228000.0,3.0,,RUE DU PONCEAU,7590,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AN0080,,,12,19.5,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.351992,48.866661
60,2023-543811,2023-01-05,1,Vente,367000.0,249.0,,RUE DES PYRENEES,7904,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CE0094,,,4,44.7,,,,,,,,,1,2.0,Appartement,32.0,3.0,,,,,,2.397518,48.86578
61,2023-543818,2023-01-17,1,Vente,280000.0,11.0,,RUE BERNOULLI,902,75008.0,75108,Paris 8e Arrondissement,75,,,75108000CF0036,,,3,22.05,,,,,,,,,1,2.0,Appartement,13.0,1.0,,,,,,2.319961,48.880497
62,2023-543824,2023-01-06,1,Vente,100000.0,190.0,,RUE DU FBG ST MARTIN,3522,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BS0009,,,51,18.36,,,,,,,,,1,2.0,Appartement,24.0,1.0,,,,,,2.362677,48.878719
63,2023-543835,2023-01-04,1,Vente,143000.0,135.0,,RUE DU FBG DU TEMPLE,3508,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BK0021,,,46,,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.376023,48.872035
64,2023-543836,2023-01-17,1,Vente,400000.0,89.0,,RUE NOLLET,6803,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CS0090,,,11,,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.31852,48.888376
65,2023-543840,2023-01-18,1,Vente,528000.0,6.0,,RUE CHRISTIANI,2027,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BS0049,,,9,,,,,,,,,,1,2.0,Appartement,49.0,3.0,,,,,,2.349001,48.885933
66,2023-543842,2023-01-06,1,Vente,180000.0,4.0,,PL DE CLICHY,2115,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AA0122,,,9,15.03,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.327967,48.883307
67,2023-543843,2023-01-17,1,Vente,375000.0,39.0,,RUE DURANTIN,3029,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AS0037,,,61,34.03,,,,,,,,,1,2.0,Appartement,9.0,1.0,,,,,,2.335198,48.886578
68,2023-543850,2023-01-16,1,Vente,250000.0,12.0,,RUE DES LOMBARDS,5738,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AC0079,,,13,19.76,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.349806,48.859289
69,2023-543857,2023-01-05,1,Vente,342000.0,42.0,,RUE BLANCHE,1009,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AI0006,,,13,26.07,,,,,,,,,1,2.0,Appartement,27.0,2.0,,,,,,2.331679,48.879519
70,2023-543858,2023-01-10,1,Vente,607200.0,52.0,,RUE DE LA BIDASSOA,954,75020.0,75120,Paris 20e Arrondissement,75,,,75120000BW0048,,,375,55.15,,,,,,,,,1,2.0,Appartement,57.0,3.0,,,,,,2.39132,48.867729
71,2023-543861,2023-01-03,1,Vente,300000.0,19.0,,RUE MARSOLLIER,6124,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AD0135,,,56,,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.335033,48.868421
72,2023-543863,2023-01-05,1,Vente,450000.0,4.0,,VLA DANCOURT,2539,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BQ0080,,,198,21.14,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.34104,48.882971
73,2023-543864,2023-01-06,1,Vente,340000.0,31.0,B,RUE DES TOURNELLES,9382,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AN0086,,,18,20.23,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.367136,48.856147
74,2023-543866,2023-01-16,1,Vente,3950000.0,30.0,,RUE DE GRAMONT,4265,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AG0002,,,12,230.49,,,,,,,,,1,2.0,Appartement,225.0,6.0,,,,,,2.337284,48.87116
75,2023-543872,2023-01-11,1,Vente,121000.0,10.0,,RUE DE CHATEAUDUN,1920,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AY0029,,,54,10.2,,,,,,,,,1,2.0,Appartement,14.0,1.0,,,,,,2.340957,48.876063
76,2023-543884,2023-01-13,1,Vente,383034.0,64.0,,RUE MARX DORMOY,6149,75018.0,75118,Paris 18e Arrondissement,75,,,75118000DD0023,,,160,,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,2.360281,48.888853
77,2023-543886,2023-01-11,1,Vente,225000.0,126.0,,RUE DU FBG POISSONNIERE,3512,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AB0084,,,17,,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.349837,48.879956
78,2023-543889,2023-01-06,1,Vente,441000.0,15.0,,RUE FERDINAND DUVAL,3583,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AI0076,,,40,,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.359323,48.856715
79,2023-543898,2023-01-18,1,Vente,262500.0,40.0,,RUE BERZELIUS,930,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DG0082,,,120,,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.319478,48.89364
80,2023-543901,2023-01-19,1,Vente,454350.0,71.0,,RUE DE LA JONQUIERE,5273,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DG0065,,,11,40.08,,,,,,,,,1,2.0,Appartement,40.0,3.0,,,,,,2.319949,48.894267
81,2023-543905,2023-01-17,1,Vente,380000.0,9.0,,RUE BELIDOR,821,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AD0013,,,47,39.26,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.285636,48.879945
82,2023-543907,2023-01-12,1,Vente,1259030.0,56.0,,RUE DU TEMPLE,9191,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AG0048,,,16,78.18,,,,,,,,,1,2.0,Appartement,78.0,3.0,,,,,,2.355343,48.860349
83,2023-543909,2023-01-03,1,Vente,724250.0,82.0,,RUE LEGENDRE,5473,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CP0073,,,29,53.23,,,,,,,,,1,2.0,Appartement,60.0,4.0,,,,,,2.31927,48.88691
84,2023-543910,2023-01-09,1,Vente,475000.0,8.0,B,RUE MARTEL,6130,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AR0006,,,410,41.04,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.353648,48.873924
85,2023-543927,2023-01-12,1,Vente,1700000.0,58.0,,RUE VIEILLE DU TEMPLE,9783,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AO0006,,,58,90.04,,,,,,,,,1,2.0,Appartement,90.0,3.0,,,,,,2.359343,48.85868
86,2023-543932,2023-01-13,1,Vente,750000.0,2.0,,RUE RICHER,8218,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AX0077,,,16,56.02,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,2.34767,48.874138
87,2023-543937,2023-01-04,1,Vente,500.0,41.0,,RUE DES TROIS FRERES,9462,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BO0167,,,56,,,,,,,,,,1,2.0,Appartement,25.0,2.0,,,,,,2.339617,48.88502
88,2023-543945,2023-01-06,1,Vente,295000.0,3.0,,RUE DE L AGENT BAILLY,90,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AZ0046,,,16,,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.341971,48.878001
89,2023-543947,2023-01-20,1,Vente,770000.0,14.0,,RUE DU HUIT MAI 1945,4679,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AK0021,,,54,,,,,,,,,,1,2.0,Appartement,99.0,4.0,,,,,,2.356549,48.876598
90,2023-543950,2023-01-04,1,Vente,125000.0,50.0,,RUE DE CHABROL,1676,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AN0056,,,16,,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.350839,48.877362
91,2023-543951,2023-01-03,1,Vente,185000.0,10.0,,PAS GAUTHIER,3994,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EE0052,,,9,,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.381284,48.875488
92,2023-543956,2023-01-10,1,Vente,210000.0,123.0,,RUE LAMARCK,5288,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AL0051,,,29,,,,,,,,,,1,2.0,Appartement,11.0,1.0,,,,,,2.330432,48.890862
93,2023-543957,2023-01-16,1,Vente,446600.0,184.0,,RUE LEGENDRE,5473,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DM0144,,,59,46.41,,,,,,,,,1,2.0,Appartement,46.0,2.0,,,,,,2.326277,48.891669
94,2023-543958,2023-01-13,1,Vente,347900.0,94.0,B,RUE RIQUET,8241,75018.0,75118,Paris 18e Arrondissement,75,,,75118000DA0096,,,101,,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.361031,48.890283
95,2023-543960,2023-01-18,1,Vente,305000.0,1.0,,RUE JACQUEMONT,4776,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DK0068,,,18,,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.323539,48.8884
96,2023-543961,2023-01-20,1,Vente,100000.0,19.0,,RUE DE PALESTRO,7018,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AM0072,,,10,22.5,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.351424,48.865721
97,2023-543962,2023-01-23,1,Vente,217240.0,13.0,,RUE EUGENE VARLIN,3442,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BS0028,,,34,18.01,,,,,,,,,1,2.0,Appartement,17.0,1.0,,,,,,2.364113,48.878319
98,2023-543973,2023-01-04,1,Vente,1000.0,156.0,,RUE DU TEMPLE,9191,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AI0002,,,14,,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.359558,48.864481
99,2023-543975,2023-01-06,1,Vente,215000.0,9.0,,RUE LEON JOST,5566,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BM0081,,,14,19.4,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.302285,48.880603
100,2023-543976,2023-01-20,1,Vente,422100.0,47.0,,RUE GRENETA,4318,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AL0023,,,16,34.08,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.348391,48.865193
101,2023-543979,2023-01-12,1,Vente,395000.0,183.0,,RUE SAINT MAUR,8699,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BJ0113,,,11,39.01,,,,,,,,,1,2.0,Appartement,39.0,2.0,,,,,,2.372114,48.870918
102,2023-543980,2023-01-18,1,Vente,281000.0,1.0,,SQ DE VERDUN,9673,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BR0044,,,612,27.84,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.362402,48.876209
103,2023-543983,2023-01-09,1,Vente,470000.0,6.0,,RUE DE LA MARE,6039,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AO0037,,,36,46.17,,,,,,,,,1,2.0,Appartement,46.0,2.0,,,,,,2.388665,48.868903
104,2023-543988,2023-01-09,1,Vente,20000.0,64.0,,RUE LAMARCK,5288,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AV0110,,,106,,,,,,,,,,1,2.0,Appartement,80.0,3.0,,,,,,2.340045,48.889949
105,2023-543989,2023-01-20,1,Vente,2412580.0,32.0,,RUE MEDERIC,6242,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BL0029,,,16,,,,,,,,,,1,2.0,Appartement,33.0,1.0,,,,,,2.305174,48.881064
