,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
10,2022-1621638,2022-01-06,1,Vente,441800.0,21.0,B,RUE JEAN LECLAIRE,4907,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DN0137,,,151,47.49,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.325655,48.894863
11,2022-1621641,2022-01-10,1,Vente,1250000.0,99.0,,BD MALESHERBES,5951,75008.0,75108,Paris 8e Arrondissement,75,,,75108000CH0040,,,10,76.0,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,2.314225,48.878897
12,2022-1621642,2022-01-06,1,Vente,214160.0,7.0,,RUE DU CARDINAL MERCIER,1547,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AB0046,,,26,17.35,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.329484,48.881339
13,2022-1621648,2022-01-07,1,Vente,1150000.0,60.0,,RUE BLANCHE,1009,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AC0152,,,6,88.06,,,,,,,,,1,2.0,Appartement,88.0,4.0,,,,,,2.331698,48.880751
14,2022-1621649,2022-01-10,1,Vente,350000.0,183.0,,RUE SAINT MAUR,8699,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BJ0113,,,50,30.4,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.372114,48.870918
15,2022-1621652,2022-01-05,1,Vente,100000.0,9.0,,RUE DE LABORDE,5200,75008.0,75108,Paris 8e Arrondissement,75,,,75108000BW0040,,,16,10.51,,,,,,,,,1,2.0,Appartement,10.0,1.0,,,,,,2.322081,48.875556
16,2022-1621658,2022-01-06,1,Vente,500000.0,19.0,,RUE PONCELET,7593,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AL0061,,,80,49.8,,,,,,,,,1,2.0,Appartement,115.0,6.0,,,,,,2.296942,48.879437
17,2022-1621660,2022-01-11,1,Vente,365000.0,46.0,,RUE DES ABBESSES,0020,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AS0140,,,18,28.67,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.336288,48.88558
18,2022-1621661,2022-01-06,1,Vente,42000.0,41.0,,RUE DE LA REUNION,8180,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DR0216,,,12,,,,,,,,,,1,2.0,Appartement,6.0,1.0,,,,,,2.401783,48.854656
19,2022-1621678,2022-01-06,1,Vente,328000.0,16.0,,RUE LUCIEN SAMPAIX,5844,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BD0032,,,15,30.55,,,,,,,,,1,2.0,Appartement,34.0,1.0,,,,,,2.360901,48.87189
20,2022-1621679,2022-01-07,1,Vente,190000.0,101.0,,RUE DU FBG SAINT DENIS,3516,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AP0055,,,167,18.07,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.355141,48.874902
21,2022-1621681,2022-01-07,1,Vente,302000.0,7.0,,RUE DU MAIL,5913,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AJ0136,,,100,,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.34193,48.866846
22,2022-1621683,2022-01-12,1,Vente,17714.0,136.0,,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AG0019,,,1343,,,,,,,,,,1,2.0,Appartement,27.0,1.0,,,,,,2.337042,48.89574
23,2022-1621684,2022-01-13,1,Vente,180000.0,4.0,,RUE SQUARE CARPEAUX,9064,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AI0016,,,3,22.83,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.333201,48.892588
24,2022-1621691,2022-01-10,1,Vente,1365500.0,84.0,,RUE DE TURENNE,9506,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AL0044,,,6,109.09,,,,,,,,,1,2.0,Appartement,100.0,4.0,,,,,,2.364917,48.861057
25,2022-1621697,2022-01-12,1,Vente,155526.0,151.0,,RUE SAINT MARTIN,8694,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AU0055,,,5,28.81,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.351545,48.861952
26,2022-1621699,2022-01-10,1,Vente,187575.0,87.0,,RUE PELLEPORT,7228,75020.0,75120,Paris 20e Arrondissement,75,,,75120000BT0012,,,49,24.04,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.400045,48.869331
27,2022-1621707,2022-01-11,1,Vente,525400.0,7.0,,RUE CONSTANCE,2281,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AQ0064,,,21,,,,,,,,,,1,2.0,Appartement,45.0,3.0,,,,,,2.333234,48.885374
28,2022-1621711,2022-01-05,1,Vente,1750000.0,84.0,,AV NIEL,6773,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BG0031,,,7,151.69,,,,,,,,,1,2.0,Appartement,145.0,6.0,,,,,,2.296995,48.883214
29,2022-1621718,2022-01-04,1,Vente,915000.0,3.0,,RUE MALHER,5958,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AM0025,,,18,69.44,,,,,,,,,1,2.0,Appartement,67.0,3.0,,,,,,2.361008,48.855637
30,2022-1621724,2022-01-14,1,Vente,760000.0,40.0,,RUE DU DOCTEUR HEULIN,2840,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DL0051,,,14,68.77,,,,,,,,,1,2.0,Appartement,67.0,2.0,,,,,,2.324759,48.891013
31,2022-1621725,2022-01-05,1,Vente,317000.0,73.0,,RUE DE BAGNOLET,0626,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CO0007,,,33,30.63,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.399808,48.858197
32,2022-1621729,2022-01-07,1,Vente,306000.0,6.0,,RUE ANDRE ANTOINE,0315,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AR0038,,,45,26.39,,,,,,,,,1,2.0,Appartement,26.0,2.0,,,,,,2.337717,48.88289
33,2022-1621730,2022-01-14,1,Vente,435000.0,79.0,,RUE VIEILLE DU TEMPLE,9783,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AP0037,,,7,28.9,,,,,,,,,1,2.0,Appartement,18.0,1.0,,,,,,2.359295,48.859193
34,2022-1621732,2022-01-11,1,Vente,165000.0,4.0,,RUE JEAN COTTIN,4873,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CZ0021,,,30,19.5,,,,,,,,,1,2.0,Appartement,21.0,1.0,,,,,,2.361734,48.893485
35,2022-1621733,2022-01-11,1,Vente,128000.0,2.0,,CITE ADRIENNE,0077,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CX0052,,,1806,14.85,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.401826,48.85838
36,2022-1621734,2022-01-06,1,Vente,232000.0,13.0,,RUE M. ELEONORE DE BELLEFOND,6125,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BF0037,,,29,16.7,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.34769,48.877414
37,2022-1621739,2022-01-04,1,Vente,390000.0,200.0,,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AH0034,,,21,33.96,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.330916,48.894161
38,2022-1621741,2022-01-13,1,Vente,40000.0,23.0,,RUE DES MARTYRS,6147,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AG0029,,,57,,,,,,,,,,1,2.0,Appartement,6.0,1.0,,,,,,2.339175,48.878421
39,2022-1621742,2022-01-06,1,Vente,467000.0,99.0,,RUE ORFILA,6924,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CD0057,,,25,44.97,,,,,,,,,1,2.0,Appartement,46.0,3.0,,,,,,2.400474,48.868358
40,2022-1621744,2022-01-04,1,Vente,907800.0,89.0,,RUE TRUFFAUT,9487,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CS0009,,,10,70.39,,,,,,,,,1,2.0,Appartement,68.0,3.0,,,,,,2.316626,48.888532
41,2022-1621747,2022-01-05,1,Vente,520000.0,10.0,,RUE DU DOBROPOL,2813,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AS0033,,,8,53.05,,,,,,,,,1,2.0,Appartement,54.0,2.0,,,,,,2.286096,48.883131
42,2022-1621759,2022-01-10,1,Vente,500000.0,38.0,,RUE DU TEMPLE,9191,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AG0079,,,101,38.81,,,,,,,,,1,2.0,Appartement,38.0,1.0,,,,,,2.354867,48.859709
43,2022-1621765,2022-01-06,1,Vente,320000.0,23.0,,RUE RODIER,8299,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BA0083,,,17,28.34,,,,,,,,,1,2.0,Appartement,28.0,2.0,,,,,,2.34279,48.87888
44,2022-1621771,2022-01-07,1,Vente,803000.0,10.0,,RUE DE TREVISE,9440,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AW0057,,,24,65.44,,,,,,,,,1,2.0,Appartement,53.0,3.0,,,,,,2.345343,48.873352
45,2022-1621773,2022-01-12,1,Vente,590200.0,7.0,,RUE NOTRE-DAME DE NAZARETH,6834,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AF0099,,,28,,,,,,,,,,1,2.0,Appartement,46.0,3.0,,,,,,2.360903,48.866846
46,2022-1621778,2022-01-10,1,Vente,176000.0,44.0,,RUE D AVRON,0610,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DX0006,,,32,16.61,,,,,,,,,1,2.0,Appartement,17.0,1.0,,,,,,2.402358,48.851826
47,2022-1621779,2022-01-12,1,Vente,510925.0,17.0,,RUE DE NAPLES,6675,75008.0,75108,Paris 8e Arrondissement,75,,,75108000CF0075,,,17,,,,,,,,,,1,2.0,Appartement,8.0,1.0,,,,,,2.319673,48.879583
48,2022-1621780,2022-01-07,1,Vente,630000.0,62.0,,RUE TAITBOUT,9155,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AN0066,,,121,76.66,,,,,,,,,1,2.0,Appartement,48.0,2.0,,,,,,2.335512,48.87569
49,2022-1621783,2022-01-13,1,Vente,186000.0,48.0,,RUE NOTRE-DAME DE LORETTE,6832,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AF0018,,,6,18.01,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.336368,48.879706
50,2022-1621785,2022-01-07,1,Vente,250000.0,49.0,,RUE DE ROCHECHOUART,8289,75009.0,75109,Paris 9e Arrondissement,75,,,75109000BA0059,,,167,18.32,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.345011,48.879296
51,2022-1621787,2022-01-14,1,Vente,100000.0,13.0,,RUE DE L ECHIQUIER,3084,75010.0,75110,Paris 10e Arrondissement,75,,,75110000AV0084,,,14,13.29,,,,,,,,,1,2.0,Appartement,13.0,1.0,,,,,,2.351948,48.87107
52,2022-1621788,2022-01-10,1,Vente,420000.0,9.0,,RUE FEUTRIER,3632,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BS0017,,,15,33.45,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.346351,48.886462
53,2022-1621796,2022-01-10,1,Vente,922800.0,71.0,,RUE TRUFFAUT,9487,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CR0041,,,19,60.46,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.31863,48.887369
54,2022-1621798,2022-01-07,1,Vente,577550.0,11.0,,RUE DES HAIES,4452,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DS0066,,,90,52.62,,,,,,,,,1,2.0,Appartement,51.0,3.0,,,,,,2.399936,48.852697
55,2022-1621801,2022-01-10,1,Vente,554000.0,27.0,,BD DE MAGENTA,5907,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BF0011,,,39,,,,,,,,,,1,2.0,Appartement,50.0,2.0,,,,,,2.360331,48.871025
56,2022-1621802,2022-01-05,1,Vente,585000.0,153.0,A,RUE CARDINET,1550,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DF0058,,,4045,49.19,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.31643,48.890944
57,2022-1621807,2022-01-04,1,Vente,115000.0,22.0,,RUE PLANCHAT,7512,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DS0040,,,29,12.95,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.398768,48.853217
58,2022-1621808,2022-01-11,1,Vente,335000.0,48.0,,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BF0024,,,20,32.37,,,,,,,,,1,2.0,Appartement,27.0,2.0,,,,,,2.348054,48.895806
59,2022-1621813,2022-01-18,1,Vente,110000.0,13.0,,RUE DE LA TOUR DES DAMES,9369,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AH0003,,,11,15.25,,,,,,,,,1,2.0,Appartement,17.0,1.0,,,,,,2.33254,48.8776
60,2022-1621819,2022-01-19,1,Vente,237000.0,47.0,,RUE GUY MOQUET,4440,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DM0049,,,130,20.53,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.324082,48.89256
61,2022-1621820,2022-01-05,1,Vente,7000.0,100.0,,QUAI DE JEMMAPES,4964,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BC0067,,,40,,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.364254,48.873494
62,2022-1621829,2022-01-03,1,Vente,454900.0,39.0,,RUE ALPHONSE PENAUD,0245,75020.0,75120,Paris 20e Arrondissement,75,,,75120000BN0124,,,99,54.37,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.405847,48.868551
63,2022-1621831,2022-01-11,1,Vente,600000.0,71.0,,RUE DU FBG ST MARTIN,3522,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BA0028,,,46,62.72,,,,,,,,,1,2.0,Appartement,58.0,3.0,,,,,,2.357044,48.872284
64,2022-1621833,2022-01-05,1,Vente,591550.0,28.0,,RUE D ORAN,6910,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CF0182,,,13,,,,,,,,,,1,2.0,Appartement,33.0,1.0,,,,,,2.352408,48.889176
65,2022-1621834,2022-01-07,1,Vente,365000.0,2.0,,RUE COMMINES,2249,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AK0048,,,59,27.21,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.364918,48.861447
66,2022-1621835,2022-01-12,1,Vente,273000.0,15.0,,RUE DU RHIN,8183,75019.0,75119,Paris 19e Arrondissement,75,,,75119000EM0031,,,16,29.48,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.381874,48.884218
67,2022-1621837,2022-01-17,1,Vente,210000.0,66.0,,RUE CHAPON,1771,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AV0058,,,4,18.16,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,2.35321,48.86427
68,2022-1621838,2022-01-06,1,Vente,360000.0,5.0,,PAS DELESSERT,2675,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BS0035,,,24,37.77,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.365172,48.878782
69,2022-1621841,2022-01-14,1,Vente,142500.0,5.0,,RUE CALMELS,1437,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AX0172,,,4,,,,,,,,,,1,2.0,Appartement,15.0,1.0,,,,,,2.339916,48.893375
70,2022-1621843,2022-01-13,1,Vente,4000.0,55.0,,RUE AU MAIRE,5927,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AD0029,,,121,,,,,,,,,,1,2.0,Appartement,75.0,3.0,,,,,,2.354699,48.864762
71,2022-1621846,2022-01-12,1,Vente,188010.0,38.0,,RUE D AVRON,0610,75020.0,75120,Paris 20e Arrondissement,75,,,75120000DX0004,,,3,20.01,,,,,,,,,1,2.0,Appartement,19.0,2.0,,,,,,2.402088,48.851681
72,2022-1621859,2022-01-06,1,Vente,150000.0,35.0,,RUE SAINT-GEORGES,8617,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AH0084,,,12,14.65,,,,,,,,,1,2.0,Appartement,13.0,1.0,,,,,,2.336877,48.877025
73,2022-1621863,2022-01-18,1,Vente,368600.0,52.0,,RUE DU FAUBOURG SAINT HONORE,3518,75008.0,75108,Paris 8e Arrondissement,75,,,75108000BN0029,,,102,30.6,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.320183,48.869787
74,2022-1621865,2022-01-13,1,Vente,196550.0,25.0,,RUE JEAN ET MARIE MOINON,4965,75010.0,75110,Paris 10e Arrondissement,75,,,75110000BM0075,,,1257,19.01,,,,,,,,,1,2.0,Appartement,19.0,2.0,,,,,,2.37191,48.874546
75,2022-1621866,2022-01-06,1,Vente,360000.0,12.0,,RUE DES ENVIERGES,3293,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AC0089,,,9,34.5,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.38645,48.871625
76,2022-1621868,2022-01-06,1,Vente,1080000.0,15.0,,BD DE BONNE NOUVELLE,1097,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AO0023,,,16,94.15,,,,,,,,,1,2.0,Appartement,80.0,3.0,,,,,,2.350301,48.869889
77,2022-1621870,2022-01-13,1,Vente,753000.0,2.0,,VLA ORNANO,6949,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BD0060,,,6,63.78,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.345251,48.896391
78,2022-1621873,2022-01-13,1,Vente,313000.0,111.0,,RUE DES MOINES,6401,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DM0025,,,16,27.44,,,,,,,,,1,2.0,Appartement,27.0,2.0,,,,,,2.322838,48.893271
79,2022-1621875,2022-01-14,1,Vente,298000.0,16.0,,RUE LALLY TOLLENDAL,5281,75019.0,75119,Paris 19e Arrondissement,75,,,75119000AV0048,,,11,27.76,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.374062,48.883375
80,2022-1621880,2022-01-06,1,Vente,455000.0,2.0,,RUE LANTIEZ,5329,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DN0030,,,12,39.7,,,,,,,,,1,2.0,Appartement,35.0,3.0,,,,,,2.322979,48.893666
81,2022-1621882,2022-01-12,1,Vente,135700.0,6.0,,RUE VERSIGNY,9708,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BE0089,,,2,15.4,,,,,,,,,1,2.0,Appartement,16.0,1.0,,,,,,2.344725,48.89464
82,2022-1621893,2022-01-14,1,Vente,273600.0,47.0,,RUE PLANCHAT,7512,75020.0,75120,Paris 20e Arrondissement,75,,,75120000CV0017,,,26,28.28,,,,,,,,,1,2.0,Appartement,30.0,2.0,,,,,,2.396905,48.855003
83,2022-1621895,2022-01-10,1,Vente,599900.0,48.0,,RUE DE BELLEVILLE,0833,75020.0,75120,Paris 20e Arrondissement,75,,,75120000AA0084,,,16,47.0,,,,,,,,,1,2.0,Appartement,60.0,1.0,,,,,,2.381385,48.87302
84,2022-1621896,2022-01-12,1,Vente,530000.0,15.0,,RUE LA BRUYERE,5211,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AH0049,,,3,47.91,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.335638,48.878914
85,2022-1621900,2022-01-17,1,Vente,937000.0,27.0,,RUE MARBEUF,5993,75008.0,75108,Paris 8e Arrondissement,75,,,75108000AR0060,,,94,51.2,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.304234,48.869357
86,2022-1621902,2022-01-07,1,Vente,305000.0,10.0,,RUE GUSTAVE ROUANET,4426,75018.0,75118,Paris 18e Arrondissement,75,,,75118000AY0066,,,575,39.83,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,2.340625,48.896686
87,2022-1621905,2022-01-10,1,Vente,1687750.0,237.0,,RUE SAINT-DENIS,8525,75002.0,75102,Paris 2e Arrondissement,75,,,75102000AN0020,,,9,114.99,,,,,,,,,1,2.0,Appartement,115.0,4.0,,,,,,2.351423,48.867592
88,2022-1621908,2022-01-18,1,Vente,326000.0,42.0,,RUE NOLLET,6803,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CO0092,,,12,25.7,,,,,,,,,1,2.0,Appartement,25.0,2.0,,,,,,2.32277,48.886464
89,2022-1621909,2022-01-11,1,Vente,385000.0,33.0,,RUE NOTRE-DAME DE NAZARETH,6834,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AB0068,,,14,33.27,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.358309,48.867321
90,2022-1621911,2022-01-11,1,Vente,429000.0,114.0,,RUE VIEILLE DU TEMPLE,9783,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AL0022,,,14,36.83,,,,,,,,,1,2.0,Appartement,40.0,1.0,,,,,,2.36347,48.861147
91,2022-1621914,2022-01-19,1,Vente,409600.0,27.0,,RUE CLAUZEL,2090,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AG0003,,,17,32.22,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.337332,48.879178
92,2022-1621919,2022-01-19,1,Vente,150000.0,9.0,,RUE DE PANAMA,7024,75018.0,75118,Paris 18e Arrondissement,75,,,75118000CG0008,,,404,16.15,,,,,,,,,1,2.0,Appartement,12.0,1.0,,,,,,2.351917,48.8877
93,2022-1621921,2022-01-19,1,Vente,1455000.0,31.0,,RUE BOISSY D ANGLAS,1081,75008.0,75108,Paris 8e Arrondissement,75,,,75108000BR0046,,,38,82.08,,,,,,,,,1,2.0,Appartement,85.0,2.0,,,,,,2.322095,48.869672
94,2022-1621927,2022-01-10,1,Vente,210000.0,52.0,,RUE CHAMPIONNET,1723,75018.0,75118,Paris 18e Arrondissement,75,,,75118000BF0019,,,22,21.4,,,,,,,,,1,2.0,Appartement,21.0,1.0,,,,,,2.347709,48.895824
95,2022-1621929,2022-01-14,1,Vente,403000.0,32.0,,RUE POUCHET,7766,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DH0004,,,36,45.68,,,,,,,,,1,2.0,Appartement,43.0,3.0,,,,,,2.320197,48.893191
96,2022-1621934,2022-01-14,1,Vente,274800.0,20.0,,RUE SAUFFROY,8832,75017.0,75117,Paris 17e Arrondissement,75,,,75117000DI0080,,,20,26.6,,,,,,,,,1,2.0,Appartement,26.0,2.0,,,,,,2.321158,48.891288
97,2022-1621937,2022-01-14,1,Vente,400950.0,7.0,,RUE DE L AGENT BAILLY,0090,75009.0,75109,Paris 9e Arrondissement,75,,,75109000AZ0044,,,25,41.55,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,2.341662,48.878265
98,2022-1621938,2022-01-11,1,Vente,10000.0,25.0,,RUE ROYALE,8418,75008.0,75108,Paris 8e Arrondissement,75,,,75108000BR0022,,,166,,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.322757,48.869194
99,2022-1621941,2022-01-03,1,Vente,665000.0,26.0,,BD DES BATIGNOLLES,0719,75017.0,75117,Paris 17e Arrondissement,75,,,75117000CM0036,,,36,56.7,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.324602,48.883359
100,2022-1621944,2022-01-19,1,Vente,404500.0,123.0,,RUE SAINT ANTOINE,8490,75004.0,75104,Paris 4e Arrondissement,75,,,75104000AM0032,,,23,34.67,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,2.360161,48.854965
101,2022-1621945,2022-01-07,1,Vente,136000.0,12.0,,RUE COMMINES,2249,75003.0,75103,Paris 3e Arrondissement,75,,,75103000AK0019,,,55,8.15,,,,,,,,,1,2.0,Appartement,10.0,1.0,,,,,,2.365951,48.861836
